ci_initial,ci_final,elapsed_time,iterations
0,0,7.409248113632202,3
0,0,7.396595001220703,3
0,0,7.383376121520996,3
0,0,7.610625982284546,3
0,0,7.410809516906738,3
0,0,7.3515777587890625,3
0,0,7.39874267578125,3
0,0,7.56521463394165,3
0,0,7.457403659820557,3
0,0,7.3469038009643555,3
0,0,14.302093505859375,3
0,0,14.966710805892944,3
0,0,18.048696517944336,3
0,0,14.983857870101929,3
0,0,11.275910139083862,3
0,0,13.894744157791138,3
0,0,12.756178855895996,3
0,0,13.830440759658813,3
0,0,14.262564182281494,3
0,0,15.171151161193848,3
0,0,14.088402271270752,3
0,0,16.353002786636353,3
0,0,23.207075357437134,3
0,0,16.273324728012085,3
0,0,16.56600546836853,3
0,0,12.195694208145142,3
0,0,13.066778898239136,3
0,0,17.928565740585327,3
0,0,15.695716857910156,3
0,0,15.646248817443848,3
