ci_initial,ci_final,elapsed_time,iterations
1,0,0.02512335777282715,5
1,0,0.02511763572692871,5
1,0,0.02435755729675293,5
1,0,0.027631521224975586,5
1,0,0.029041290283203125,5
1,0,0.024351835250854492,5
1,0,0.025919675827026367,5
1,0,0.027107715606689453,5
1,0,0.025026559829711914,5
1,0,0.04058575630187988,5
1,0,0.025553226470947266,5
1,0,0.025852680206298828,5
1,0,0.023699522018432617,5
1,0,0.025862693786621094,5
1,0,0.023465394973754883,5
1,0,0.02625727653503418,5
1,0,0.023716449737548828,5
1,0,0.025220155715942383,5
1,0,0.023235559463500977,5
1,0,0.025684356689453125,5
1,0,0.02452373504638672,5
1,0,0.02464151382446289,5
1,0,0.024590492248535156,5
1,0,0.025684118270874023,5
1,0,0.025065898895263672,5
1,0,0.024692296981811523,5
1,0,0.026352643966674805,5
1,0,0.024148225784301758,5
1,0,0.03039240837097168,5
1,0,0.024031639099121094,5
1,0,0.025898218154907227,5
1,0,0.027688264846801758,5
1,0,0.02523517608642578,5
1,0,0.025957584381103516,5
1,0,0.07278680801391602,5
1,0,0.029219627380371094,5
1,0,0.02545928955078125,5
1,0,0.027440786361694336,5
1,0,0.028163909912109375,5
1,0,0.030785799026489258,5
1,0,0.026228666305541992,5
1,0,0.027257442474365234,5
1,0,0.027507543563842773,5
1,0,0.030965805053710938,5
1,0,0.02857041358947754,5
1,0,0.03513789176940918,5
1,0,0.0254518985748291,5
1,0,0.026588916778564453,5
1,0,0.02630925178527832,5
1,0,0.026088237762451172,5
1,0,0.027956008911132812,5
1,0,0.028554439544677734,5
1,0,0.025799036026000977,5
1,0,0.028107166290283203,5
1,0,0.0264739990234375,5
1,0,0.028467416763305664,5
1,0,0.028066158294677734,5
1,0,0.02611994743347168,5
1,0,0.02667236328125,5
1,0,0.0301973819732666,5
1,0,0.027172565460205078,5
1,0,0.02630901336669922,5
1,0,0.028807640075683594,5
1,0,0.028268098831176758,5
1,0,0.029220104217529297,5
1,0,0.026534557342529297,5
1,0,0.02633357048034668,5
1,0,0.026935815811157227,5
1,0,0.031440019607543945,5
1,0,0.02491474151611328,5
1,0,0.0292055606842041,5
1,0,0.028898000717163086,5
1,0,0.02614140510559082,5
1,0,0.02640819549560547,5
1,0,0.027415037155151367,5
1,0,0.03691506385803223,5
1,0,0.025419950485229492,5
1,0,0.02758932113647461,5
1,0,0.028006792068481445,5
1,0,0.025787353515625,5
1,0,0.025020122528076172,5
1,0,0.02369236946105957,5
1,0,0.024290084838867188,5
1,0,0.024661540985107422,5
1,0,0.024213790893554688,5
1,0,0.026497364044189453,5
1,0,0.023895740509033203,5
1,0,0.030620574951171875,5
1,0,0.02352762222290039,5
1,0,0.026519060134887695,5
1,0,0.023154497146606445,5
1,0,0.026053667068481445,5
1,0,0.023410797119140625,5
1,0,0.024764299392700195,5
1,0,0.024172544479370117,5
1,0,0.02226734161376953,5
1,0,0.02520442008972168,5
1,0,0.02268838882446289,5
1,0,0.026734590530395508,5
1,0,0.022588014602661133,5
