ci_initial,ci_final,elapsed_time,iterations
0,0,0.019847869873046875,2
0,0,0.015396833419799805,2
0,0,0.018872737884521484,2
1,0,0.019739866256713867,3
0,0,0.015529155731201172,2
0,0,0.020427227020263672,2
0,0,0.01764369010925293,2
0,0,0.01516103744506836,2
0,0,0.016855716705322266,2
0,0,0.017377853393554688,2
0,0,0.015504121780395508,2
0,0,0.017984628677368164,2
0,0,0.019010066986083984,2
0,0,0.05207395553588867,2
0,0,0.021744966506958008,2
0,0,0.021950244903564453,2
0,0,0.020850181579589844,2
0,0,0.02004528045654297,2
0,0,0.026290416717529297,2
0,0,0.031445980072021484,2
0,0,0.022904396057128906,2
0,0,0.017029285430908203,2
0,0,0.028421401977539062,2
0,0,0.01805257797241211,2
0,0,0.019648075103759766,2
0,0,0.02396678924560547,2
0,0,0.018319129943847656,2
0,0,0.023961544036865234,2
0,0,0.02339482307434082,2
0,0,0.02116250991821289,2
0,0,0.016894817352294922,2
0,0,0.021033287048339844,2
0,0,0.019702911376953125,2
0,0,0.022188901901245117,2
0,0,0.02303624153137207,2
0,0,0.016175270080566406,2
0,0,0.01973581314086914,2
0,0,0.020118236541748047,2
0,0,0.021290302276611328,2
0,0,0.025993824005126953,2
0,0,0.018546104431152344,2
0,0,0.019373178482055664,2
0,0,0.018661022186279297,2
0,0,0.023627281188964844,2
0,0,0.018293142318725586,2
0,0,0.018036365509033203,2
0,0,0.02206134796142578,2
0,0,0.018234968185424805,2
0,0,0.022078990936279297,2
0,0,0.017851829528808594,2
1,0,0.02352309226989746,3
0,0,0.01833653450012207,2
0,0,0.01914811134338379,2
0,0,0.02029561996459961,2
0,0,0.020125865936279297,2
0,0,0.021300792694091797,2
0,0,0.02022385597229004,2
0,0,0.019145727157592773,2
0,0,0.01830434799194336,2
0,0,0.024618864059448242,2
0,0,0.01948261260986328,2
0,0,0.02560114860534668,2
0,0,0.019310474395751953,2
0,0,0.017249107360839844,2
0,0,0.022381067276000977,2
0,0,0.01810765266418457,2
0,0,0.03812670707702637,2
0,0,0.021030902862548828,2
0,0,0.028109312057495117,2
0,0,0.02328348159790039,2
0,0,0.02646660804748535,2
0,0,0.015239477157592773,2
0,0,0.026986360549926758,2
0,0,0.022893190383911133,2
0,0,0.03177142143249512,2
0,0,0.0171816349029541,2
0,0,0.0399017333984375,2
0,0,0.01917409896850586,2
0,0,0.02323007583618164,2
0,0,0.02007007598876953,2
0,0,0.02370738983154297,2
0,0,0.0196225643157959,2
0,0,0.01821732521057129,2
0,0,0.022578954696655273,2
0,0,0.021274805068969727,2
0,0,0.018137216567993164,2
0,0,0.020023584365844727,2
0,0,0.0234072208404541,2
0,0,0.023487091064453125,2
0,0,0.019436359405517578,2
0,0,0.018688201904296875,2
0,0,0.025115966796875,2
0,0,0.0183560848236084,2
0,0,0.022455930709838867,2
0,0,0.016345500946044922,2
0,0,0.020998477935791016,2
0,0,0.02404499053955078,2
0,0,0.019173622131347656,2
0,0,0.02129220962524414,2
0,0,0.025045156478881836,2
