ci_initial,ci_final,elapsed_time,iterations
0,0,7.579323053359985,4
0,0,7.654507398605347,4
2,0,7.328765630722046,10
0,0,7.828794956207275,4
1,0,7.399645090103149,12
1,0,7.283730983734131,7
0,0,7.99948787689209,4
0,0,7.267639636993408,4
0,0,7.510618209838867,4
0,0,7.857488632202148,4
2,0,7.857601642608643,10
2,0,8.963605165481567,13
0,0,14.211265563964844,4
1,0,12.665160179138184,5
0,0,14.863527297973633,4
0,0,8.642277956008911,4
1,0,7.650910377502441,9
0,0,6.877611875534058,5
0,0,7.467613935470581,4
0,0,7.999218463897705,4
0,0,9.28913426399231,4
1,0,8.659607887268066,5
0,0,8.64359998703003,4
0,0,7.720839738845825,4
0,0,6.728984117507935,4
0,0,6.938510179519653,4
1,0,6.744887351989746,5
0,0,6.7511725425720215,4
0,0,6.797212362289429,4
1,0,6.831328392028809,7
